Sector,Job_Title,Company,Location,Contract,Salary,Description,URL,Salary_Clean,Description_Clean,Contract_Encoded,Location_Encoded,Sector_Encoded
Services aux Personnes • Particuliers,Auxiliaire de Vie - Job Étudiant H/F,Ouihelp,Clamart - 92,CDI,14181530.0,"Ce que nous vous offrons :  - Des missions proches de chez vous, adaptées à vos expériences et à vos envies - Un salaire versé à la demande dans le mois en toute autonomie depuis votre application Ouihelp Pro - Un accompagnement personnalisé pour vous lancer  Missions à pourvoir :  - Aide au repas - Aide au lever, coucher - Aide à la toilette - Compagnie, aide administrative - Pour mener à bien vos missions, vous serez accompagné(e) par un coordinateur de secteur.  Pré-requis :  - Diplômes sanitaires et sociaux en cours - ou première année validée - La Maîtrise des gestes techniques est un plus (transferts...) - Permis de conduire (non obligatoire en fonction des missions) - Diplômes acceptés : BEP, Bac Professionnel. Etudiant(e) en cursus Infirmier, Aide-Soignant, médecine, sage-femme, ostéopathie, kinésithérapie, ergothérapie.  Rémunération :  Un salaire de 14,18€ brut/heure  +10% de prime de précarité (pour les missions en CDD mises en place)  Rejoignez-nous pour votre job étudiant !  AGENCE OUIHELP CLAMART : ACMO Parc, 10 Av. Réaumur, 92140 Clamart  Salaire horaire pour les AVS / ADV Echelle salariale€14,18-€14,30 EUR",https://www.hellowork.com/fr-fr/emplois/73261491.html,7090765.0,offrons missions proches chez adaptées expériences envies salaire versé demande mois toute autonomie depuis application ouihelp pro accompagnement personnalisé lancer missions pourvoir aide repas aide lever coucher aide toilette compagnie aide administrative mener bien missions accompagnée coordinateur secteur prérequis diplômes sanitaires sociaux cours première année validée maîtrise gestes techniques plus transferts permis conduire non obligatoire fonction missions diplômes acceptés bep bac professionnel etudiante cursus infirmier aidesoignant médecine sagefemme ostéopathie kinésithérapie ergothérapie rémunération salaire 1418€ brutheure 10 prime précarité missions cdd mises place rejoigneznous job étudiant agence ouihelp clamart acmo parc 10 av réaumur 92140 clamart salaire horaire avs adv echelle salariale€1418€1430 eur,2,117,20
Services aux Personnes • Particuliers,Trouver le Job Étudiant de vos Rêves H/F,Assadia,Paris - 75,CDI,11881307.0,"Besoin d'un job étudiant sympa et flexible ? L'agence ASSADIA, spécialiste de la garde d'enfants intelligente, recrute des babysitters H/F pour accompagner les familles au quotidien. Un job idéal pour concilier études et travail !  Votre mission :  Vous assurerez la garde d'enfants au domicile des familles en toute sécurité et bienveillance. Selon les besoins des parents, vos tâches pourront inclure : - Sorties d'école et de crèche - Jeux, activités et accompagnement éducatif - Accompagnement aux activités extrascolaires - Préparation de repas simples et aide aux devoirs (selon l'âge des enfants)  Un plus pour vous :  Notre mallette intelligente remplie de jeux, livres et activités, pour des moments ludiques et enrichissants avec les enfants !",https://www.hellowork.com/fr-fr/emplois/72297369.html,5940653.5,besoin dun job étudiant sympa flexible lagence assadia spécialiste garde denfants intelligente recrute babysitters hf accompagner familles quotidien job idéal concilier études travail mission assurerez garde denfants domicile familles toute sécurité bienveillance selon besoins parents tâches pourront inclure sorties décole crèche jeux activités accompagnement éducatif accompagnement activités extrascolaires préparation repas simples aide devoirs selon lâge enfants plus mallette intelligente remplie jeux livres activités moments ludiques enrichissants enfants,2,452,20
Services aux Personnes • Particuliers,Garde d'Enfant - Job Étudiant H/F,Assadia,Vertou - 44,CDI,13071329.0,"Votre agence ASSADIA, spécialiste de la garde d'enfants à domicile intelligente, recherche Garde d'enfants / Babysitter à domicile pour garder 2 enfants de 6 et 8 ans, en périscolaire.  Une expérience auprès d'enfants et une affinité pour l'animation sont souhaitées.  Nous recrutons aussi bien pour des Jobs étudiants, des compléments d'activité ou des professionnels de la petite enfance.  Votre mission consistera à garder les sympathiques enfants de nos clients : sorties d'école, sorties de crèche, garde d'enfants à domicile, baby-sitting, vacances, matins, midis, soirs, accompagnement aux activités, etc.  Pour exercer avec classe votre métier, nous mettons à votre disposition notre fabuleuse mallette intelligente, qui contient jeux, livres et activités.  Alors si cette annonce vous intrigue, que vous aimez les défis, êtes souriants, n'hésitez pas à postuler. Nous recrutons pour une mission à proximité de chez vous.  Autres éléments qui peuvent vous intéresser :  - Salaire horaire : à partir de 13,07€ brut (11,88 + CP à poser inclus) - Horaires : Lundis, mardis et jeudis de 17h20 à 18h50 - Lieu de travail : VERTOU - Début de la mission : Dès que possible - Durée de la mission : le plus longtemps possible, selon l'évolution de vos disponibilités : -)  PS : nous sommes impatients de vous rencontrer et de commencer à travailler avec vous.",https://www.hellowork.com/fr-fr/emplois/73023031.html,6535664.5,agence assadia spécialiste garde denfants domicile intelligente recherche garde denfants babysitter domicile garder 2 enfants 6 8 ans périscolaire expérience auprès denfants affinité lanimation souhaitées recrutons aussi bien jobs étudiants compléments dactivité professionnels petite enfance mission consistera garder sympathiques enfants clients sorties décole sorties crèche garde denfants domicile babysitting vacances matins midis soirs accompagnement activités etc exercer classe métier mettons disposition fabuleuse mallette intelligente contient jeux livres activités alors si cette annonce intrigue aimez défis souriants nhésitez postuler recrutons mission proximité chez autres éléments peuvent intéresser salaire horaire partir 1307€ brut 1188 cp poser inclus horaires lundis mardis jeudis 17h20 18h50 lieu travail vertou début mission dès possible durée mission plus longtemps possible selon lévolution disponibilités ps impatients rencontrer commencer travailler,2,615,20
Services aux Personnes • Particuliers,Auxiliaire de Vie - Job Étudiant H/F,ADHAP,Caen - 14,CDD,1195.0,"Etre auxiliaire de vie au sein de notre centre, c'est avant tout participer à une aventure humaine au bénéfice du bien-être de nos usagers et leur offrir l'accompagnement adapté à leurs besoins.  En tant que professionnel.le du secteur médico-social, vous assurez des prestations d'accompagnement à domicile telles que : - L'aide à l'hygiène (toilette, transfert, habillage...) - La réalisation et l'aide à la prise des repas - L'accompagnement aux rendez-vous et activités extérieurs (courses, rendez-vous médicaux, sorties telles que des promenades par exemple...) - L'entretien du lieu de vie  Notre équipe d'encadrement assure la réalisation de vos plannings d'intervention, votre référent de secteur sera votre interlocuteur privilégié pour échanger sur les situations de vos usagers et vous accompagne dans votre activité quotidienne.  Pour une prise de poste réussie, nous vous proposons : - Une intégration individuelle avec votre responsable de secteur et votre coordinateur - Une intégration collective avec l'ensemble des nouveaux collaborateurs - Une formation d'intégration à distance - Une formation pratique en doublons avec votre référent de secteur vous permettant de vous familiariser avec les besoins et habitudes de vos futur(s) usagers  Si la phrase ÊTRE UTILE AU BONHEUR DES AUTRES te parle, n'hésite plus à envoyer ta candidature !  Si toi aussi tu as à coeur de faire sourire, d'être bienveillant.e et d'apporter ton aide aux autres, tu as trouvé l'entreprise qu'il te faut !  Les personnes âgées ou dépendantes auront besoin de toi pour les accompagner dans leurs gestes du quotidien (hygiène, repas, courses, entretien du lieu de vie).  AUTONOME MAIS JAMAIS SEUL.E !  Toute notre équipe t'accompagne au quotidien. De la réalisation de tes plannings à ton accompagnement technique sur le terrain, on participe à ta prise de poste et à ta montée en compétences. Parce que l'autonomie, chez nous, ne rime pas avec solitude.",https://www.hellowork.com/fr-fr/emplois/64736140.html,597.5,etre auxiliaire vie sein centre cest avant tout participer aventure humaine bénéfice bienêtre usagers offrir laccompagnement adapté leurs besoins tant professionnelle secteur médicosocial assurez prestations daccompagnement domicile telles laide lhygiène toilette transfert habillage réalisation laide prise repas laccompagnement rendezvous activités extérieurs courses rendezvous médicaux sorties telles promenades exemple lentretien lieu vie équipe dencadrement assure réalisation plannings dintervention référent secteur interlocuteur privilégié échanger situations usagers accompagne activité quotidienne prise poste réussie proposons intégration individuelle responsable secteur coordinateur intégration collective lensemble nouveaux collaborateurs formation dintégration distance formation pratique doublons référent secteur permettant familiariser besoins habitudes futurs usagers si phrase être utile bonheur autres parle nhésite plus envoyer candidature si aussi coeur faire sourire dêtre bienveillante dapporter aide autres trouvé lentreprise quil faut personnes âgées dépendantes besoin accompagner leurs gestes quotidien hygiène repas courses entretien lieu vie autonome jamais seule toute équipe taccompagne quotidien réalisation plannings accompagnement technique terrain participe prise poste montée compétences parce lautonomie chez rime solitude,1,66,20
Services aux Personnes • Particuliers,Auxiliaire de Vie - Job Étudiant H/F,Ouihelp,Évry-Courcouronnes - 91,CDI,14181530.0,"Ce que nous vous offrons :  - Des missions proches de chez vous, adaptées à vos expériences et à vos envies - Un salaire versé à la demande dans le mois en toute autonomie depuis votre application Ouihelp Pro - Un accompagnement personnalisé pour vous lancer  Missions à pourvoir :  - Aide au repas - Aide au lever, coucher - Aide à la toilette - Compagnie, aide administrative - Pour mener à bien vos missions, vous serez accompagné(e) par un coordinateur de secteur.  Pré-requis :  - Diplômes sanitaires et sociaux en cours - ou première année validée - La Maîtrise des gestes techniques est un plus (transferts...) - Permis de conduire (non obligatoire en fonction des missions) - Diplômes acceptés : BEP, Bac Professionnel. Etudiant(e) en cursus Infirmier, Aide-Soignant, médecine, sage-femme, ostéopathie, kinésithérapie, ergothérapie.  Rémunération :  Un salaire de 14,18€ brut/heure  +10% de prime de précarité (pour les missions en CDD mises en place)  Rejoignez-nous pour votre job étudiant !  Salaire horaire pour les AVS / ADV Echelle salariale€12,89-€14,18 EUR",https://www.hellowork.com/fr-fr/emplois/73261352.html,7090765.0,offrons missions proches chez adaptées expériences envies salaire versé demande mois toute autonomie depuis application ouihelp pro accompagnement personnalisé lancer missions pourvoir aide repas aide lever coucher aide toilette compagnie aide administrative mener bien missions accompagnée coordinateur secteur prérequis diplômes sanitaires sociaux cours première année validée maîtrise gestes techniques plus transferts permis conduire non obligatoire fonction missions diplômes acceptés bep bac professionnel etudiante cursus infirmier aidesoignant médecine sagefemme ostéopathie kinésithérapie ergothérapie rémunération salaire 1418€ brutheure 10 prime précarité missions cdd mises place rejoigneznous job étudiant salaire horaire avs adv echelle salariale€1289€1418 eur,2,650,20
Services aux Personnes • Particuliers,Job Étudiant Garde d'Enfants H/F,Family Sphere,Essey-lès-Nancy - 54,CDI,11881212.0,"Voici LE Job étudiant ou complément de revenu idéal pour l'année scolaire 2025-2026. Nous recherchons des baby-sitters pour de la garde d'enfant de 3 ans  Contrat : CDI  Secteur : Essey-Lès-Nancy  Horaires : lundi, mardi, jeudi et vendredi matin de 7h à 8h30.  Missions  - Récupérer un ou plusieurs enfants à l'école. - S'occuper des enfants au domicile des parents (goûter, bain, repas...). - Organiser des activités ludiques et adaptées aux enfants. - Être en mesure de faire de l'aide aux devoirs pour les plus grands.",https://www.hellowork.com/fr-fr/emplois/73071771.html,5940606.0,voici job étudiant complément revenu idéal lannée scolaire 20252026 recherchons babysitters garde denfant 3 ans contrat cdi secteur esseylèsnancy horaires lundi mardi jeudi vendredi matin 7h 8h30 missions récupérer plusieurs enfants lécole soccuper enfants domicile parents goûter bain repas organiser activités ludiques adaptées enfants être mesure faire laide devoirs plus grands,2,186,20
Services aux Personnes • Particuliers,Job Étudiant - Aide à Domicile H/F,Ouihelp,Montigny-le-Bretonneux - 78,CDI,14181530.0,"Auxiliaire de vie - job étudiant (H/F)  Vous êtes étudiant(e) dans le secteur de la santé ou du sanitaire et social ? Vous avez validé votre première année ? Trouvez un job pour les vacances de fin d'années qui a du sens pour vous et vos études.  Rejoignez la communauté Ouihelp, proche de chez vous, pour travailler en tant qu'aide à domicile pendant vos congés d'hiver !  Ouihelp est une start-up dont la vocation est de permettre aux seniors et aux adultes en situation de handicap de vivre le plus longtemps possible dans l'endroit qui leur est le plus cher : leur foyer.  Ce que nous vous offrons :  - Des missions proches de chez vous, adaptées à vos expériences et à vos envies. - Un salaire versé à la demande dans le mois, en toute autonomie, depuis votre application Ouihelp Pro. - Un accompagnement personnalisé pour vous lancer.  Missions à pourvoir :  - Aide au repas. - Aide au lever, au coucher. - Aide à la toilette - Compagnie, aide administrative.  Pour mener à bien vos missions, vous serez accompagné(e) par un coordinateur de secteur.  Pré-requis :  - Diplômes sanitaires et sociaux en cours - ou première année validée - La maîtrise des gestes techniques est un plus (transferts...) - Diplômes acceptés : BEP, Bac Professionnel. Etudiant(e) en cursus Infirmier, Aide-Soignant, médecine, sage-femme, ostéopathie, kinésithérapie, ergothérapie. - Permis de conduire non obligatoire (en fonction des missions)  Rémunération :  - Un salaire de 14,18€ brut/heure - +10 % de prime de précarité (pour les missions en CDD que nous vous proposerons).  Rejoignez-nous pour votre job étudiant pendant les fêtes !  Salaire horaire pour les AVS / ADV Echelle salariale€14,18-€14,30 EUR",https://www.hellowork.com/fr-fr/emplois/73224005.html,7090765.0,auxiliaire vie job étudiant hf étudiante secteur santé sanitaire social validé première année trouvez job vacances fin dannées a sens études rejoignez communauté ouihelp proche chez travailler tant quaide domicile pendant congés dhiver ouihelp startup dont vocation permettre seniors adultes situation handicap vivre plus longtemps possible lendroit plus cher foyer offrons missions proches chez adaptées expériences envies salaire versé demande mois toute autonomie depuis application ouihelp pro accompagnement personnalisé lancer missions pourvoir aide repas aide lever coucher aide toilette compagnie aide administrative mener bien missions accompagnée coordinateur secteur prérequis diplômes sanitaires sociaux cours première année validée maîtrise gestes techniques plus transferts diplômes acceptés bep bac professionnel etudiante cursus infirmier aidesoignant médecine sagefemme ostéopathie kinésithérapie ergothérapie permis conduire non obligatoire fonction missions rémunération salaire 1418€ brutheure 10 prime précarité missions cdd proposerons rejoigneznous job étudiant pendant fêtes salaire horaire avs adv echelle salariale€1418€1430 eur,2,417,20
Services aux Personnes • Particuliers,Auxiliaire de Vie Job Étudiant H/F,Vitalliance,Grenoble - 38,CDI,11881229.0,"À Propos de Nous :  Vitalliance, leader dans l'aide à domicile en France, est à la recherche de nouveaux talents ! Avec plus de 170 agences à travers le pays et plus de 8500 employés, nous sommes spécialisés dans l'accompagnement des personnes âgées ou en situation de handicap à domicile.  Mission :  Votre rôle en tant qu'Auxiliaire de Vie sera d'apporter un soutien essentiel aux personnes âgées ou en situation de handicap, en les accompagnant dans les actes de la vie quotidienne à leur domicile pour garantir leur bien-être et leur confort.  Responsabilités :  Selon les besoins des personnes accompagnées, vous pouvez être en charge :  - de l'aide aux déplacements et aux transferts (aide au lever, au coucher,...) - des actes d'hygiène (aide à la toilette) - de la préparation et de l'accompagnement dans la prise des repas, - de l'assistance dans les déplacements extérieurs, les sorties - de l'accompagnement dans la vie sociale, stimulation intellectuelle et physique ou un accompagnement aux loisirs, sport, culture.  Votre rôle peut varier en fonction des missions et des besoins des personnes accompagnées. Vous pouvez aussi évoluer vers un poste d'Auxiliaire de Vie référent ou formateur au sein du centre de formation de Vitalliance.  Compétences Requises :  - Savoir-être : Autonomie, empathie, écoute attentive,bienveillance, confidentialité. - Ponctualité - Savoir-faire technique : Aide à la toilette, préparation des repas, adaptation de la communication selon l'interlocuteur.  Contrat et Avantages :  - CDI à temps partiel, horaires déterminés avec vous en début de contrat et évolution possible selon vos disponibilités{' '} - Salaire compétitif avec prise en compte de l'expérience et des diplômes. - Remboursement des frais de transport en commun à 100%. - Prise en charge des indemnités kilométriques. - Primes trimestrielles et prime de cooptation attractives. - Mutuelle moderne avec remboursement rapide et accès à un médecin en ligne. - Possibilité de développement professionnel et de mobilité nationale. - Un accord handicap agréé : Chez Vitalliance, nous reconnaissons les compétences des personnes en situation de handicap et leur donnons les moyens d'exprimer tous leurs talents.  Profil Recherché :  - Expérience dans le domaine de la prise en charge de personnes dépendantes.",https://www.hellowork.com/fr-fr/emplois/72055237.html,5940614.5,propos vitalliance leader laide domicile france recherche nouveaux talents plus 170 agences travers pays plus 8500 employés spécialisés laccompagnement personnes âgées situation handicap domicile mission rôle tant quauxiliaire vie dapporter soutien essentiel personnes âgées situation handicap accompagnant actes vie quotidienne domicile garantir bienêtre confort responsabilités selon besoins personnes accompagnées pouvez être charge laide déplacements transferts aide lever coucher actes dhygiène aide toilette préparation laccompagnement prise repas lassistance déplacements extérieurs sorties laccompagnement vie sociale stimulation intellectuelle physique accompagnement loisirs sport culture rôle peut varier fonction missions besoins personnes accompagnées pouvez aussi évoluer vers poste dauxiliaire vie référent formateur sein centre formation vitalliance compétences requises savoirêtre autonomie empathie écoute attentivebienveillance confidentialité ponctualité savoirfaire technique aide toilette préparation repas adaptation communication selon linterlocuteur contrat avantages cdi temps partiel horaires déterminés début contrat évolution possible selon disponibilités salaire compétitif prise compte lexpérience diplômes remboursement frais transport commun 100 prise charge indemnités kilométriques primes trimestrielles prime cooptation attractives mutuelle moderne remboursement rapide accès médecin ligne possibilité développement professionnel mobilité nationale accord handicap agréé chez vitalliance reconnaissons compétences personnes situation handicap donnons moyens dexprimer tous leurs talents profil recherché expérience domaine prise charge personnes dépendantes,2,255,20
Services aux Personnes • Particuliers,Job Étudiant H/F,Assadia,Meudon - 92,CDI,13071329.0,"Votre agence ASSADIA, spécialiste de la garde d'enfants à domicile intelligente, recherche Garde d'enfants / Babysitter à domicile pour garder 1 enfants de 8 ans, en périscolaire.  Une expérience auprès d'enfants et une affinité pour l'animation sont souhaitées.  Nous recrutons aussi bien pour des Jobs étudiants, des compléments d'activité ou des professionnels de la petite enfance.  Votre mission consistera à garder les sympathiques enfants de nos clients : sorties d'école, sorties de crèche, garde d'enfants à domicile, baby-sitting, vacances, matins, midis, soirs, accompagnement aux activités, etc.  Pour exercer avec classe votre métier, nous mettons à votre disposition notre fabuleuse mallette intelligente, qui contient jeux, livres et activités.  Alors si cette annonce vous intrigue, que vous aimez les défis, êtes souriants, n'hésitez pas à postuler. Nous recrutons pour une mission à proximité de chez vous.  Autres éléments qui peuvent vous intéresser :  Salaire horaire : Salaire horaire :de 13,07€ à 13,29€ brut (CP inclus)  Lieu de travail : domicile du client  Début de la mission : ASAP  Durée de la mission : le plus longtemps possible, selon l'évolution de vos disponibilités : -)  Nous recrutons notamment pour une mission à Boulogne-Billancourt :  - 1 enfant de 8 ans - les lundis, mardis, vendredis de 7h à 8h30 - Début de la mission : Dès que possible  PS : nous sommes impatients de vous rencontrer et de commencer à travailler avec vous.",https://www.hellowork.com/fr-fr/emplois/72646268.html,6535664.5,agence assadia spécialiste garde denfants domicile intelligente recherche garde denfants babysitter domicile garder 1 enfants 8 ans périscolaire expérience auprès denfants affinité lanimation souhaitées recrutons aussi bien jobs étudiants compléments dactivité professionnels petite enfance mission consistera garder sympathiques enfants clients sorties décole sorties crèche garde denfants domicile babysitting vacances matins midis soirs accompagnement activités etc exercer classe métier mettons disposition fabuleuse mallette intelligente contient jeux livres activités alors si cette annonce intrigue aimez défis souriants nhésitez postuler recrutons mission proximité chez autres éléments peuvent intéresser salaire horaire salaire horaire 1307€ 1329€ brut cp inclus lieu travail domicile client début mission asap durée mission plus longtemps possible selon lévolution disponibilités recrutons notamment mission boulognebillancourt 1 enfant 8 ans lundis mardis vendredis 7h 8h30 début mission dès possible ps impatients rencontrer commencer travailler,2,407,20
Services aux Personnes • Particuliers,Job Étudiant H/F,Assadia,Paris 16e - 75,CDI,13071329.0,"Votre agence ASSADIA, spécialiste de la garde d'enfants à domicile intelligente, recherche Garde d'enfants / Babysitter à domicile pour garder 1 enfant de 7 ans, en périscolaire.  Une expérience auprès d'enfants et une affinité pour l'animation sont souhaitées.  Nous recrutons aussi bien pour des Jobs étudiants, des compléments d'activité ou des professionnels de la petite enfance.  Votre mission consistera à garder les sympathiques enfants de nos clients : sorties d'école, sorties de crèche, garde d'enfants à domicile, baby-sitting, vacances, matins, midis, soirs, accompagnement aux activités, etc.  Pour exercer avec classe votre métier, nous mettons à votre disposition notre fabuleuse mallette intelligente, qui contient jeux, livres et activités.  Alors si cette annonce vous intrigue, que vous aimez les défis, êtes souriants, n'hésitez pas à postuler. Nous recrutons pour une mission à proximité de chez vous.  Autres éléments qui peuvent vous intéresser :  Salaire horaire : Salaire horaire :de 13,07€ à 13,29€ brut (CP inclus)  Lieu de travail : domicile du client  Début de la mission : ASAP  Durée de la mission : le plus longtemps possible, selon l'évolution de vos disponibilités : -)  Nous recrutons notamment pour une mission à Paris 16è :  - 1 enfant de 7 ans - les lundis, mardis, vendredis de 7h à 8h30 - Début de la mission : Dès que possible  PS : nous sommes impatients de vous rencontrer et de commencer à travailler avec vous.",https://www.hellowork.com/fr-fr/emplois/72646375.html,6535664.5,agence assadia spécialiste garde denfants domicile intelligente recherche garde denfants babysitter domicile garder 1 enfant 7 ans périscolaire expérience auprès denfants affinité lanimation souhaitées recrutons aussi bien jobs étudiants compléments dactivité professionnels petite enfance mission consistera garder sympathiques enfants clients sorties décole sorties crèche garde denfants domicile babysitting vacances matins midis soirs accompagnement activités etc exercer classe métier mettons disposition fabuleuse mallette intelligente contient jeux livres activités alors si cette annonce intrigue aimez défis souriants nhésitez postuler recrutons mission proximité chez autres éléments peuvent intéresser salaire horaire salaire horaire 1307€ 1329€ brut cp inclus lieu travail domicile client début mission asap durée mission plus longtemps possible selon lévolution disponibilités recrutons notamment mission paris 16è 1 enfant 7 ans lundis mardis vendredis 7h 8h30 début mission dès possible ps impatients rencontrer commencer travailler,2,456,20
Services aux Personnes • Particuliers,Auxiliaire de Vie - Job Étudiant H/F,Azaé,La Roche-sur-Yon - 85,CDI,1188.0,"OPTEZ POUR UN JOB ÉTUDIANT QUI A DU SENS !  Vous souhaitez décrocher un job étudiant à dimension humaine ? Rejoignez-nous dès maintenant ! Notre agence vous offre la possibilité d'obtenir un poste d'Auciliaire de vie H/F en job étudiant.  VOS MISSIONS  De manière autonome, vous intervenez chez nos bénéficiaires et les accompagnez dans les gestes du quotidien. Entretien du logement, aide aux déplacements, à la préparation ou à la prise des repas, présence lors des sorties : grâce à vos interventions, nos bénéficiaires maintiennent l'autonomie nécessaire à la vie à domicile.  Mais ce n'est pas tout ! Vous bâtissez une relation privilégiée avec nos bénéficiaires et apportez une touche de bonheur dans leur vie de tous les jours.",https://www.hellowork.com/fr-fr/emplois/72049874.html,594.0,optez job étudiant a sens souhaitez décrocher job étudiant dimension humaine rejoigneznous dès maintenant agence offre possibilité dobtenir poste dauciliaire vie hf job étudiant missions manière autonome intervenez chez bénéficiaires accompagnez gestes quotidien entretien logement aide déplacements préparation prise repas présence lors sorties grâce interventions bénéficiaires maintiennent lautonomie nécessaire vie domicile nest tout bâtissez relation privilégiée bénéficiaires apportez touche bonheur vie tous jours,2,317,20
Services aux Personnes • Particuliers,Job Étudiant Garde d'Enfants H/F,Family Sphere,Pulnoy - 54,CDI,11881212.0,"Voici LE Job étudiant ou complément de revenu idéal. Nous recherchons des baby-sitters pour de la garde d'enfants de plus de 3 ans.  Contrat : CDI  Secteur : Pulnoy  Horaires : mardi, jeudi et vendredi midi 11h30 à 12h30 et soir de 16h30 à 19h30  Missions  - Récupérer un ou plusieurs enfants à l'école. - S'occuper des enfants au domicile des parents (goûter, bain, repas...). - Organiser des activités ludiques et adaptées aux enfants. - Être en mesure de faire de l'aide aux devoirs pour les plus grands.",https://www.hellowork.com/fr-fr/emplois/73071767.html,5940606.0,voici job étudiant complément revenu idéal recherchons babysitters garde denfants plus 3 ans contrat cdi secteur pulnoy horaires mardi jeudi vendredi midi 11h30 12h30 soir 16h30 19h30 missions récupérer plusieurs enfants lécole soccuper enfants domicile parents goûter bain repas organiser activités ludiques adaptées enfants être mesure faire laide devoirs plus grands,2,486,20
Services aux Personnes • Particuliers,Auxiliaire de Vie Job Étudiant H/F,Vitalliance,Grenoble - 38,CDI,11881229.0,"À Propos de Nous :  Vitalliance, leader dans l'aide à domicile en France, est à la recherche de nouveaux talents ! Avec plus de 170 agences à travers le pays et plus de 8500 employés, nous sommes spécialisés dans l'accompagnement des personnes âgées ou en situation de handicap à domicile.  Mission :  Votre rôle en tant qu'Auxiliaire de Vie sera d'apporter un soutien essentiel aux personnes âgées ou en situation de handicap, en les accompagnant dans les actes de la vie quotidienne à leur domicile pour garantir leur bien-être et leur confort.  Responsabilités :  Selon les besoins des personnes accompagnées, vous pouvez être en charge :  - de l'aide aux déplacements et aux transferts (aide au lever, au coucher,...) - des actes d'hygiène (aide à la toilette) - de la préparation et de l'accompagnement dans la prise des repas, - de l'assistance dans les déplacements extérieurs, les sorties - de l'accompagnement dans la vie sociale, stimulation intellectuelle et physique ou un accompagnement aux loisirs, sport, culture.  Votre rôle peut varier en fonction des missions et des besoins des personnes accompagnées. Vous pouvez aussi évoluer vers un poste d'Auxiliaire de Vie référent ou formateur au sein du centre de formation de Vitalliance.  Compétences Requises :  - Savoir-être : Autonomie, empathie, écoute attentive,bienveillance, confidentialité. - Ponctualité - Savoir-faire technique : Aide à la toilette, préparation des repas, adaptation de la communication selon l'interlocuteur.  Contrat et Avantages :  - CDI à temps partiel, horaires déterminés avec vous en début de contrat et évolution possible selon vos disponibilités{' '} - Salaire compétitif avec prise en compte de l'expérience et des diplômes. - Remboursement des frais de transport en commun à 100%. - Prise en charge des indemnités kilométriques. - Primes trimestrielles et prime de cooptation attractives. - Mutuelle moderne avec remboursement rapide et accès à un médecin en ligne. - Possibilité de développement professionnel et de mobilité nationale. - Un accord handicap agréé : Chez Vitalliance, nous reconnaissons les compétences des personnes en situation de handicap et leur donnons les moyens d'exprimer tous leurs talents.  Profil Recherché :  - Expérience dans le domaine de la prise en charge de personnes dépendantes.",https://www.hellowork.com/fr-fr/emplois/72068069.html,5940614.5,propos vitalliance leader laide domicile france recherche nouveaux talents plus 170 agences travers pays plus 8500 employés spécialisés laccompagnement personnes âgées situation handicap domicile mission rôle tant quauxiliaire vie dapporter soutien essentiel personnes âgées situation handicap accompagnant actes vie quotidienne domicile garantir bienêtre confort responsabilités selon besoins personnes accompagnées pouvez être charge laide déplacements transferts aide lever coucher actes dhygiène aide toilette préparation laccompagnement prise repas lassistance déplacements extérieurs sorties laccompagnement vie sociale stimulation intellectuelle physique accompagnement loisirs sport culture rôle peut varier fonction missions besoins personnes accompagnées pouvez aussi évoluer vers poste dauxiliaire vie référent formateur sein centre formation vitalliance compétences requises savoirêtre autonomie empathie écoute attentivebienveillance confidentialité ponctualité savoirfaire technique aide toilette préparation repas adaptation communication selon linterlocuteur contrat avantages cdi temps partiel horaires déterminés début contrat évolution possible selon disponibilités salaire compétitif prise compte lexpérience diplômes remboursement frais transport commun 100 prise charge indemnités kilométriques primes trimestrielles prime cooptation attractives mutuelle moderne remboursement rapide accès médecin ligne possibilité développement professionnel mobilité nationale accord handicap agréé chez vitalliance reconnaissons compétences personnes situation handicap donnons moyens dexprimer tous leurs talents profil recherché expérience domaine prise charge personnes dépendantes,2,255,20
